Subject,Course Id,Name,Section Code,Start Date,End Date,Type,Start,End,Days,Room Number,Building,Instructors
FAA,101,Arts at Illinois,ADG,2024-08-26Z,2024-10-18Z,Discussion/Recitation,05:00 PM,05:50 PM,W,156,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADH,2024-08-26Z,2024-10-18Z,Discussion/Recitation,08:00 AM,08:50 AM,R,156,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADI,2024-08-26Z,2024-10-18Z,Discussion/Recitation,04:00 PM,04:50 PM,R,127,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADJ,2024-08-26Z,2024-10-18Z,Discussion/Recitation,11:00 AM,11:50 AM,R,37,Education Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADK,2024-08-26Z,2024-10-18Z,Discussion/Recitation,12:00 PM,12:50 PM,W,44,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADL,2024-08-26Z,2024-10-18Z,Discussion/Recitation,08:00 AM,08:50 AM,W,156,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADM,2024-08-26Z,2024-10-18Z,Discussion/Recitation,11:00 AM,11:50 AM,W,115,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADN,2024-08-26Z,2024-10-18Z,Discussion/Recitation,12:00 PM,12:50 PM,M,127,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADO,2024-08-26Z,2024-10-18Z,Discussion/Recitation,04:00 PM,04:50 PM,T,127,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADP,2024-08-26Z,2024-10-18Z,Discussion/Recitation,11:00 AM,11:50 AM,M,115,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADQ,2024-08-26Z,2024-10-18Z,Discussion/Recitation,04:00 PM,04:50 PM,R,135,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADR,2024-08-26Z,2024-10-18Z,Discussion/Recitation,04:00 PM,04:50 PM,R,169,Davenport Hall,"['Daniels, R']"
FAA,101,Arts at Illinois,ADS,2024-08-26Z,2024-10-18Z,Discussion/Recitation,11:00 AM,11:50 AM,M,214,Davenport Hall,"['Daniels, R']"
FAA,101,Arts at Illinois,ADT,2024-08-26Z,2024-10-18Z,Discussion/Recitation,12:00 PM,12:50 PM,R,156,English Building,"['Daniels, R']"
FAA,101,Arts at Illinois,ADU,2024-08-26Z,2024-10-18Z,Discussion/Recitation,08:00 AM,08:50 AM,T,162,Education Building,"['Daniels, R']"
FAA,101,Arts at Illinois,AL1,2024-08-26Z,2024-10-18Z,Lecture,11:00 AM,11:50 AM,F,114,Smith Memorial Hall,"['Daniels, R']"
FAA,110,Exploring Arts and Creativity,CHP,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:30 PM,02:50 PM,R,301,Architecture Building,"['Laugesen, E', 'Mehrtens, B', 'Morrissette, J']"
FAA,230,Sustainable Design of the Built Environment,DS,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,1050,Siebel Center for Design,"['Hodgin Jones, K']"
FAA,430,Capstone Seminar,AD,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,1000,Siebel Center for Design,"['Stallmeyer, J']"
FIN,199,Undergraduate Open Seminar,CHP,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,1029C,Business Instructional Fac,"['Excell, R']"
FIN,199,Undergraduate Open Seminar,GFS,2024-08-26Z,2024-12-11Z,Seminar,04:00 PM,04:50 PM,R,243,Wohlers Hall,"['Metzger, R']"
FIN,221,Corporate Finance,AD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,08:00 AM,08:50 AM,F,243,Wohlers Hall,[]
FIN,221,Corporate Finance,AD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,10:00 AM,10:50 AM,F,243,Wohlers Hall,[]
FIN,221,Corporate Finance,AD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,241,Wohlers Hall,[]
FIN,221,Corporate Finance,AD4,2024-08-26Z,2024-12-11Z,Discussion/Recitation,02:00 PM,02:50 PM,F,243,Wohlers Hall,[]
FIN,221,Corporate Finance,AD5,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,F,243,Wohlers Hall,[]
FIN,221,Corporate Finance,AD6,2024-08-26Z,2024-12-11Z,Discussion/Recitation,04:00 PM,04:50 PM,F,243,Wohlers Hall,[]
FIN,221,Corporate Finance,AL1,2024-08-26Z,2024-12-11Z,Lecture,08:00 AM,08:50 AM,TR,1001,Business Instructional Fac,"['Mendelson, J']"
FIN,221,Corporate Finance,AL2,2024-08-26Z,2024-12-11Z,Lecture,09:00 AM,09:50 AM,TR,1001,Business Instructional Fac,"['Mendelson, J']"
FIN,221,Corporate Finance,RD1,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:00 AM,09:50 AM,F,243,Wohlers Hall,[]
FIN,221,Corporate Finance,RD2,2024-08-26Z,2024-12-11Z,Discussion/Recitation,01:00 PM,01:50 PM,F,243,Wohlers Hall,[]
FIN,221,Corporate Finance,RD3,2024-08-26Z,2024-12-11Z,Discussion/Recitation,03:00 PM,03:50 PM,F,241,Wohlers Hall,[]
FIN,221,Corporate Finance,RL1,2024-08-26Z,2024-12-11Z,Lecture,10:00 AM,10:50 AM,TR,1001,Business Instructional Fac,"['Ebrahim Nejad, A']"
FIN,230,Introduction to Insurance,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,120,Architecture Building,"['Beigie, D']"
FIN,241,Fundamentals of Real Estate,P1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,241,Wohlers Hall,"['Perkins, S']"
FIN,300,Financial Markets,B1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,245,Wohlers Hall,"['Marcinkowski, M']"
FIN,300,Financial Markets,C1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,226,Wohlers Hall,"['Peters, S']"
FIN,300,Financial Markets,C3,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,226,Wohlers Hall,"['Peters, S']"
FIN,300,Financial Markets,D1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,245,Wohlers Hall,"['Marcinkowski, M']"
FIN,300,Financial Markets,F1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,2057,Business Instructional Fac,"['Smith, M']"
FIN,300,Financial Markets,J1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,226,Wohlers Hall,"['Peters, S']"
FIN,321,Advanced Corporate Finance,C1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,240,Wohlers Hall,"['Huang, C']"
FIN,321,Advanced Corporate Finance,C2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,241,Wohlers Hall,"['Huang, C']"
FIN,321,Advanced Corporate Finance,H2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,2001,Business Instructional Fac,"['Huang, J']"
FIN,321,Advanced Corporate Finance,I1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,240,Wohlers Hall,"['Huang, C']"
FIN,321,Advanced Corporate Finance,K1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,3007,Business Instructional Fac,"['Kronlund, M']"
FIN,391,Investment Banking Academy,IBA,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR,2063,Business Instructional Fac,"['Bertram, J']"
FIN,392,Investment Management Academy,P,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,1029G,Business Instructional Fac,"['Excell, R', 'Vitek, M']"
FIN,392,Investment Management Academy,P,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,1029C,Business Instructional Fac,"['Excell, R', 'Vitek, M']"
FIN,393,Risk Management Academy,RMA,2024-08-26Z,2024-12-11Z,Lecture-Discussion,05:00 PM,06:50 PM,R,2041,Business Instructional Fac,"['Beigie, D']"
FIN,394,Women in Finance Academy,WFA,2024-08-26Z,2024-12-11Z,Lecture-Discussion,05:30 PM,06:50 PM,W,2041,Business Instructional Fac,"['Hart, J']"
FIN,411,Investment & Portfolio Mngt,C,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,130,Wohlers Hall,"['Kiku, D']"
FIN,411,Investment & Portfolio Mngt,N,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,240,Wohlers Hall,"['Pal, A']"
FIN,411,Investment & Portfolio Mngt,P,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,243,Wohlers Hall,"['Kiku, D']"
FIN,411,Investment & Portfolio Mngt,R,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,MW,240,Wohlers Hall,"['Pal, A']"
FIN,412,Options and Futures Markets,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,166,Wohlers Hall,"['Muravyev, D']"
FIN,412,Options and Futures Markets,E1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,1029C,Business Instructional Fac,"['Excell, R']"
FIN,414,Urban Economics,A3,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,123,David Kinley Hall,"['Albouy, D']"
FIN,414,Urban Economics,A4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,123,David Kinley Hall,"['Albouy, D']"
FIN,418,Financial Modeling,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,3041,Business Instructional Fac,"['Brobst, C']"
FIN,418,Financial Modeling,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,3041,Business Instructional Fac,"['Brobst, C']"
FIN,419,Real Client Managed Portfolios,N,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,2011,Business Instructional Fac,"['Excell, R']"
FIN,422,Cases in Corporate Finance,S1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,1029C,Business Instructional Fac,"['Spencer, X']"
FIN,423,Entrepreneurial Finance,E3,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR,245,Wohlers Hall,"['Krueger, G']"
FIN,423,Entrepreneurial Finance,G1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,245,Wohlers Hall,"['Krueger, G']"
FIN,423,Entrepreneurial Finance,G2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,TR,245,Wohlers Hall,"['Krueger, G']"
FIN,423,Entrepreneurial Finance,GNF,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,245,Wohlers Hall,"['Krueger, G']"
FIN,423,Entrepreneurial Finance,NF,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,245,Wohlers Hall,"['Krueger, G']"
FIN,423,Entrepreneurial Finance,S3,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,245,Wohlers Hall,"['Krueger, G']"
FIN,424,Mergers and Acquisition,HA1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,3063,Business Instructional Fac,"['Almeida, H']"
FIN,425,Private Equity/Venture Capital,MS1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,245,Wohlers Hall,"['Metzger, R', 'Sholem, D']"
FIN,432,Managing Market Risks for Financial Institutions,UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,3009,Business Instructional Fac,"['Brobst, C']"
FIN,433,Corporate Risk Management,GRD,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,3003,Business Instructional Fac,"['McChristian, L']"
FIN,433,Corporate Risk Management,UG,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,3003,Business Instructional Fac,"['McChristian, L']"
FIN,435,Personal Wealth Management,R2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,2043,Business Instructional Fac,"['Raskie, S']"
FIN,435,Personal Wealth Management,R3,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,243,Wohlers Hall,"['Raskie, S']"
FIN,435,Personal Wealth Management,W2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,3007,Business Instructional Fac,"['Wang, J']"
FIN,445,Real Estate Investment,F,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,3007,Business Instructional Fac,"['Briggs, S']"
FIN,463,Investment Banking,P2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,2011,Business Instructional Fac,"['Bertram, J']"
FIN,463,Investment Banking,S,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,3009,Business Instructional Fac,"['Bertram, J']"
FIN,464,Applied Financial Analysis,B1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,3003,Business Instructional Fac,"['Vitek, M']"
FIN,464,Applied Financial Analysis,U,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,3039,Business Instructional Fac,"['Vitek, M']"
FIN,490,Special Topics in Finance,395,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,2005,Business Instructional Fac,"['Briggs, S']"
FIN,500,Introduction to Finance,FE,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,2063,Business Instructional Fac,"['Widdicks, M']"
FIN,500,Introduction to Finance,MSF,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,2057,Business Instructional Fac,"['Smith, M']"
FIN,500,Introduction to Finance,SM1,2024-10-21Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,3039,Business Instructional Fac,"['Ebrahim Nejad, A']"
FIN,500,Introduction to Finance,SM2,2024-10-21Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,3039,Business Instructional Fac,"['Ebrahim Nejad, A']"
FIN,500,Introduction to Finance,SM3,2024-10-21Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,2007,Business Instructional Fac,"['Ebrahim Nejad, A']"
FIN,500,Introduction to Finance,SM4,2024-10-21Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,243,Wohlers Hall,"['Ebrahim Nejad, A']"
FIN,501,Financial Economics,R,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,245,Wohlers Hall,"['Deryugina, T']"
FIN,501,Financial Economics,Z,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,245,Wohlers Hall,"['Deryugina, T']"
FIN,502,Quantitative Finance,QM,2024-08-26Z,2024-10-18Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,243,Wohlers Hall,"['Pae, T']"
FIN,503,Quantitative Finance II,Q2M,2024-10-21Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,243,Wohlers Hall,"['Pae, T']"
FIN,504,Accounting for Financial Analysis,FA1,2024-08-26Z,2024-10-18Z,Lecture-Discussion,08:00 AM,09:20 AM,TR,3039,Business Instructional Fac,"['Vitek, M']"
FIN,511,Investments,P,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,3007,Business Instructional Fac,"['Pollet, J']"
FIN,511,Investments,R,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,3007,Business Instructional Fac,"['Pollet, J']"
FIN,512,Financial Derivatives,F,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,331,Gregory Hall,"['Muravyev, D']"
FIN,514,Valuation of Complex Derivative Securities,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,3007,Business Instructional Fac,"['Widdicks, M']"
FIN,516,Term Structure Models,TS,2024-08-26Z,2024-10-18Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,3007,Business Instructional Fac,"['Widdicks, M']"
FIN,517,Advanced Term Structure Models,ATS,2024-10-21Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,3007,Business Instructional Fac,"['Widdicks, M']"
FIN,518,Financial Modeling,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,3041,Business Instructional Fac,"['Brobst, C']"
FIN,518,Financial Modeling,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,3041,Business Instructional Fac,"['Brobst, C']"
FIN,521,Advanced Corporate Finance,H1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,2063,Business Instructional Fac,"['Huang, J']"
FIN,522,Cases in Financial Strategy,A,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,241,Wohlers Hall,"['Spencer, X']"
FIN,526,Investment Banking,P,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,2011,Business Instructional Fac,"['Bertram, J']"
FIN,527,Mergers & Acquisitions Topics,HA2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,3063,Business Instructional Fac,"['Almeida, H']"
FIN,529,Applied Financial Analysis,B2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,3003,Business Instructional Fac,"['Vitek, M']"
FIN,529,Applied Financial Analysis,V1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,3039,Business Instructional Fac,"['Vitek, M']"
FIN,530,Foundations in Risk Management,RM,2024-08-26Z,2024-10-18Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,2007,Business Instructional Fac,"['McChristian, L']"
FIN,532,Managing Market Risks for Financial Institutions,GR,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,3009,Business Instructional Fac,"['Brobst, C']"
FIN,535,Wealth Management,R2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,243,Wohlers Hall,"['Raskie, S']"
FIN,545,Real Estate Investment,D,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,3007,Business Instructional Fac,"['Briggs, S']"
FIN,550,Big Data Analytics in Finance for Predictive and Causal Analysis,BD1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,MW,3039,Business Instructional Fac,"['Lee, J', 'Reif, J']"
FIN,550,Big Data Analytics in Finance for Predictive and Causal Analysis,BD2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,3007,Business Instructional Fac,"['League, R', 'Mohr, J']"
FIN,550,Big Data Analytics in Finance for Predictive and Causal Analysis,BD3,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,MW,3039,Business Instructional Fac,"['Lee, J', 'Reif, J']"
FIN,550,Big Data Analytics in Finance for Predictive and Causal Analysis,BD4,2024-08-26Z,2024-12-11Z,Lecture-Discussion,08:00 AM,09:20 AM,TR,3007,Business Instructional Fac,"['League, R', 'Mohr, J']"
FIN,552,Applied Financial Econometrics,MK,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,205,Gregory Hall,"['Kronlund, M']"
FIN,553,Machine Learning in Finance,V1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:20 PM,TR,3039,Business Instructional Fac,"['Duarte, V']"
FIN,553,Machine Learning in Finance,V3,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,TR,2007,Business Instructional Fac,"['Duarte, V']"
FIN,554,Algorithmic Trading Systems Design and Testing,B1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,06:20 PM,R,1029C,Business Instructional Fac,"['Peterson, B']"
FIN,556,Algorithmic Market Microstructure,L1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,05:30 PM,08:20 PM,T,1029C,Business Instructional Fac,"['Lariviere, D']"
FIN,557,Financial Data Management and Analysis,FD1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,1029C,Business Instructional Fac,"['Gao, X']"
FIN,558,Data Science and Python for Finance,P1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,F,245,Wohlers Hall,"['Pae, T']"
FIN,558,Data Science and Python for Finance,P2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,02:20 PM,F,2007,Business Instructional Fac,"['Pae, T']"
FIN,559,Advanced Data Science and Python for Finance,AP1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,F,241,Wohlers Hall,"['Gao, X']"
FIN,580,Special Topics in Finance,CB,2024-08-26Z,2024-12-11Z,Lecture-Discussion,03:30 PM,04:50 PM,MW,1029C,Business Instructional Fac,"['Brobst, C']"
FIN,580,Special Topics in Finance,GMT,2024-08-26Z,2024-12-11Z,Discussion/Recitation,09:30 AM,10:50 AM,F,1029C,Business Instructional Fac,"['Miller, N']"
FIN,580,Special Topics in Finance,GMT,2024-08-26Z,2024-12-11Z,Lecture,11:00 AM,12:20 PM,MW,3041,Business Instructional Fac,"['Miller, N']"
FIN,580,Special Topics in Finance,PHD,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,12:50 PM,F,241,Wohlers Hall,"['Huang, J']"
FIN,580,Special Topics in Finance,TZ,2024-10-21Z,2024-12-11Z,Lecture-Discussion,02:00 PM,05:00 PM,F,1029C,Business Instructional Fac,"['Zhang, Q']"
FIN,581,Professional Development,SF,2024-10-21Z,2024-12-11Z,Lecture-Discussion,06:00 PM,07:20 PM,MW,114,David Kinley Hall,"['Smith, M']"
FIN,582,Project Management,PR1,2024-08-26Z,2024-12-11Z,Lecture,05:00 PM,06:20 PM,T,3039,Business Instructional Fac,"['Noonan, J']"
FIN,582,Project Management,PR2,2024-08-26Z,2024-12-11Z,Lecture,06:30 PM,07:50 PM,T,3039,Business Instructional Fac,"['Noonan, J']"
FIN,589,Applied Portfolio Management,N,2024-08-26Z,2024-12-11Z,Lecture-Discussion,09:30 AM,10:50 AM,TR,2011,Business Instructional Fac,"['Excell, R']"
FIN,590,Individual Study and Research,SEM,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,TR,3007,Business Instructional Fac,"['Deryugina, T', 'Kargar, M']"
FIN,591,Theory of Finance,C,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,03:20 PM,MW,174,Wohlers Hall,"['Kiku, D']"
FIN,592,Empirical Analysis in Finance,EA1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:30 PM,01:50 PM,MW,205,Gregory Hall,"['Kronlund, M']"
FIN,594,Seminar in Corporate Finance,B2,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,01:50 PM,T,ARR,Business Instructional Fac,"['Almeida, H']"
FLTE,475,Learning to Teach World Language,A1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,04:30 PM,07:10 PM,W,G48,"Literatures, Cultures, & Ling","['Ericson, E', 'Krushnowski, J']"
FLTE,478,Secondary World Language Teaching,A1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,05:00 PM,07:30 PM,T,G46,"Literatures, Cultures, & Ling","['Krushnowski, J']"
FR,101,Elementary French I,C,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,MTWR,1032,"Literatures, Cultures, & Ling","['Clay, A']"
FR,101,Elementary French I,D,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,11:50 AM,MTWR,222,David Kinley Hall,"['Clay, A']"
FR,101,Elementary French I,D1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:00 PM,12:50 PM,MTWR,1110,"Literatures, Cultures, & Ling","['Clay, A']"
FR,101,Elementary French I,E,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,01:50 PM,MTWR,222,David Kinley Hall,"['Clay, A']"
FR,101,Elementary French I,F,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,02:50 PM,MTWR,G20,"Literatures, Cultures, & Ling","['Clay, A']"
FR,102,Elementary French II,C,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,MTWR,326,David Kinley Hall,"['Clay, A']"
FR,102,Elementary French II,D,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:00 PM,12:50 PM,MTWR,222,David Kinley Hall,"['Clay, A']"
FR,102,Elementary French II,D1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,11:50 AM,MTWR,326,David Kinley Hall,"['Clay, A']"
FR,102,Elementary French II,E,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,01:50 PM,MTWR,326,David Kinley Hall,"['Clay, A']"
FR,103,Intermediate French I,B,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,MTWR,222,David Kinley Hall,"['Clay, A']"
FR,103,Intermediate French I,C,2024-08-26Z,2024-12-11Z,Lecture-Discussion,11:00 AM,11:50 AM,MTWR,1120,"Literatures, Cultures, & Ling","['Clay, A']"
FR,103,Intermediate French I,D1,2024-08-26Z,2024-12-11Z,Lecture-Discussion,12:00 PM,12:50 PM,MTWR,1030,"Literatures, Cultures, & Ling","['Clay, A']"
FR,103,Intermediate French I,E,2024-08-26Z,2024-12-11Z,Lecture-Discussion,01:00 PM,01:50 PM,MTWR,1126,"Literatures, Cultures, & Ling","['Clay, A']"
FR,103,Intermediate French I,F,2024-08-26Z,2024-12-11Z,Lecture-Discussion,02:00 PM,02:50 PM,MTWR,G48,"Literatures, Cultures, & Ling","['Clay, A']"
FR,104,Intermediate French II,C,2024-08-26Z,2024-12-11Z,Lecture-Discussion,10:00 AM,10:50 AM,MTWR,1120,"Literatures, Cultures, & Ling","['Clay, A']"
